time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.020000000000002,2.802478279880249,-10.448234936216963,13.787910589191183,5.610117068830737,6.113346306307488,0.0,2.463840415273877,-10.051968934716315,2.917958083775959,-0.25335913953626055,-0.0467171169998661,0.0,477.7590019397298,478.20091857649186,478.3057866333767,477.71092646154824
4.080000000000001,2.95277846674599,-11.061656605799191,13.955773244378815,5.594696789560871,6.110884898340089,0.0,2.5461590314306486,-10.396079050089753,2.675405641402309,-0.2655077399304338,-0.03155478039687616,0.0,447.7068658765903,448.9383780996541,448.62246368309764,447.5684521707772
4.14,3.1088379548955123,-11.698881684770376,14.112312332825718,5.5784111738256605,6.108871105109124,0.0,2.6555758011198383,-10.844867589176863,2.539172867190204,-0.2871264049940917,-0.03791651851252493,0.0,496.59559853255473,496.1282389062014,496.1404236896756,494.483152980024
4.199999999999998,3.270974929107657,-12.361439260022,14.25809451246863,5.5614146641003135,6.106691647997312,0.0,2.7488362265095376,-11.240718202721466,2.31735105517608,-0.27652624655556285,-0.03331682692723131,0.0,471.3329621482708,471.6879369156249,471.1576117638574,471.9003481448236
4.259999999999997,3.438646802004927,-13.047711108656054,14.389870150436309,5.545094301751952,6.105124497732357,0.0,2.8400334113250487,-11.635314670421906,2.072330067168877,-0.2642422269684889,-0.01463430462688209,0.0,468.9672780239749,470.4166308127869,469.84950581594535,470.7308378681409
4.319999999999996,3.6113475894857823,-13.756228284993686,14.50474180474304,5.529930940358906,6.103830369541413,0.0,2.9165117266338,-11.98251051990134,1.7544938101747802,-0.23625276669935183,-0.04141036414115601,0.0,449.1226445066003,446.94457069245476,445.11223959138397,447.33310637404026
4.379999999999995,3.788365785184511,-14.48475470923866,14.599094210096723,5.515835141059,6.101753780495786,0.0,2.9840880526333473,-12.302481470541753,1.3886957661146035,-0.23241246681716024,-0.023642267261382188,0.0,432.4094210031164,433.9037512736767,431.3584468774792,431.62595769520317
4.439999999999993,3.9694797596955715,-15.23281719367234,14.671295571391006,5.501677364431549,6.099923117550816,0.0,3.05297342289466,-12.633665252402487,1.0159579834821373,-0.2442073640177556,-0.050061669679668436,0.0,436.4791470346441,434.2671577167019,435.47130822032585,434.42596190074914
4.499999999999992,4.1547487162928425,-16.001011094236308,14.720819791045066,5.486860391087983,6.096887329844069,0.0,3.12264540147837,-12.973428811225808,0.6325527009584768,-0.2530770306994249,-0.05168768879652188,0.0,436.0998654034242,435.9622858672474,438.3254118938868,437.52508263659684
4.559999999999991,4.344815778692048,-16.79207277120666,14.749157560844495,5.471200982704087,6.093227911247041,0.0,3.2127645101130633,-13.39532289498275,0.30870754293993485,-0.28556070928294613,-0.09578786804021773,0.0,473.15774408942434,469.74568194719035,472.70961794768107,470.1325929856862
4.6199999999999894,4.53979507768773,-17.606658082386296,14.755687771173463,5.454114594055488,6.087185260738332,0.0,3.2866075874316487,-13.7577861488691,-0.09398771065147393,-0.2832464260577822,-0.11302280536362498,0.0,447.1068463980346,445.6908643310842,445.555644237292,445.66290231366565
4.679999999999988,4.7390947418906695,-18.442576816254622,14.737027406068838,5.436910893739265,6.080445191500189,0.0,3.356819210340163,-14.106480386590723,-0.5309351325226295,-0.2947820882263877,-0.11099340446675265,0.0,439.54663770767684,439.70352482036145,439.39449375729134,438.35172852752555
4.739999999999987,4.942647238073222,-19.29955375754452,14.691619328441213,5.419666686814541,6.073572097723211,0.0,3.4283279582257977,-14.459626285332687,-0.985765448594031,-0.27570921380294694,-0.12282757527315562,0.0,441.0695952163212,440.07870674480586,439.51584444109375,441.00939358973835
4.799999999999986,5.151816839044544,-20.18243147104411,14.62225675144628,5.40276643188818,6.065787301402519,0.0,3.543881409372808,-14.968615635228009,-1.3311778222676436,-0.29752520886408607,-0.14948931715616387,0.0,503.6190079994706,501.6721831779735,503.3558256551846,501.70268599821463
4.859999999999984,5.366698971038277,-21.091456748520763,14.527747095841663,5.3844170134536355,6.057256570747374,0.0,3.618923138499243,-15.332131083748916,-1.8226917061387193,-0.33262437487077623,-0.130559124546048,0.0,447.2018010496787,448.72301298686875,449.81763116386736,446.86755425717683
4.919999999999983,5.586841901389878,-22.024817388724347,14.40503147351809,5.365047391535851,6.049437926972425,0.0,3.718982404873399,-15.77887906649632,-2.27256238809559,-0.30823493454694584,-0.12981903062519085,0.0,481.9362262976102,481.9780815100069,480.9450082623451,482.6909282336683
4.979999999999982,5.8116750006660896,-22.980550541772754,14.251157129123651,5.34686845257964,6.041781020746608,0.0,3.775471435774957,-16.079136920296214,-2.8597706962983813,-0.2941539672780709,-0.12354018106195302,0.0,424.6607398299017,425.18362000655316,425.5325528914604,426.6388223454715
5.0399999999999805,6.040964985090368,-23.9578271406083,14.063936576324965,5.3293347315905955,6.033962877157252,0.0,3.8673056206111447,-16.495988563608158,-3.385446419148864,-0.2886406574925974,-0.1493664969350461,0.0,472.00303500978606,469.9895153353213,472.46790709559275,472.81180602928293
5.099999999999979,6.274494287531751,-24.95603662034168,13.84148664495364,5.311722327189608,6.024756954201216,0.0,3.9170427450397924,-16.778035907260797,-4.032883501146653,-0.30574910851929754,-0.16312997346568875,0.0,420.8350004056978,419.6172621417585,420.1351297590672,418.5541953332584
5.159999999999978,6.51251912498432,-25.97591457510921,13.582672645631076,5.293305983690784,6.015268028120346,0.0,4.016816962292641,-17.21658539204526,-4.599473532747022,-0.3094250863129644,-0.1497009783763673,0.0,480.0238396140167,481.0206013048815,481.2090310658408,480.84223184443147
5.219999999999977,6.756191360043174,-27.0210171339995,13.288264009359645,5.2745873370382785,6.006478232651055,0.0,4.105227019979273,-17.61902443194507,-5.219231236125171,-0.3176282021347057,-0.14076106517593878,0.0,471.24237049875774,471.91453174343627,470.40638340239326,469.67657209255657
